tree_id,point_count,crown_x,crown_y,height_max_m,height_mean_m,height_std_m,height_p25_m,height_p50_m,height_p75_m,height_p90_m,height_p95_m,cv_height,crown_radius_m,crown_r95_m,crown_area_m2,canopy_pts,density_pt_m2,tile,tile_tree_id
8962,2847,187190.8994,479546.3127,27.524,20.121,4.252,17.207,20.228,23.542,25.623,26.28,0.2113,5.695,9.53,285.307,1110,9.9787,2,2847
8963,3407,187512.3284,479549.4078,27.013,21.292,4.432,18.706,22.561,24.817,25.817,26.063,0.2082,5.499,8.822,244.483,1946,13.9355,2,2848
8964,626,187776.3654,479545.6297,28.319,23.515,3.241,21.598,23.861,26.191,27.41,27.78,0.1378,3.005,5.657,100.535,367,6.2267,2,2849
8965,2965,187835.4322,479547.7964,14.905,8.18,3.268,5.314,8.321,11.027,12.285,12.888,0.3996,5.443,8.692,237.374,378,12.4908,2,2850
8966,3835,187957.0385,479548.7929,21.969,15.944,4.918,14.558,17.557,19.271,20.145,20.648,0.3085,5.681,9.986,313.303,1912,12.2406,2,2851
8967,3814,187014.2529,479544.0204,27.472,22.187,5.09,19.788,24.634,25.717,26.316,26.549,0.2294,4.566,7.607,181.805,2524,20.9785,2,2852
8968,1249,187269.9777,479545.4091,18.283,12.455,4.347,8.788,13.659,16.21,17.367,17.584,0.349,3.804,7.029,155.215,490,8.0469,2,2853
8969,5450,187433.5384,479546.05,29.007,21.726,3.574,19.787,22.4,24.432,25.566,26.354,0.1645,6.995,13.078,537.345,2008,10.1425,2,2854
8970,4028,187569.4472,479547.1266,19.405,12.957,4.082,10.54,13.52,16.147,17.946,18.424,0.3151,4.539,8.053,203.757,1221,19.7687,2,2855
8971,917,187712.0525,479545.3787,19.465,12.986,5.137,7.923,15.425,17.052,17.944,18.321,0.3956,2.626,4.568,65.565,442,13.9861,2,2856
8972,2130,187767.178,479548.7599,27.69,20.472,4.472,18.276,21.503,23.438,25.423,26.278,0.2184,5.56,10.758,363.578,923,5.8584,2,2857
8973,1997,187915.6461,479547.1218,25.293,18.062,2.979,16.451,18.209,19.769,21.261,22.613,0.1649,3.89,6.226,121.769,378,16.3999,2,2858
8974,946,186995.9498,479545.2558,26.745,22.079,4.704,19.286,23.882,25.638,26.066,26.294,0.2131,3.086,5.643,100.042,615,9.456,2,2859
8975,1623,187651.9723,479545.1461,18.152,14.684,2.409,13.577,15.077,16.552,17.27,17.551,0.1641,4.002,7.002,154.045,1014,10.5359,2,2860
8976,2265,187801.6797,479544.9188,28.152,19.808,7.019,18.315,22.248,24.596,26.506,27.027,0.3543,4.745,8.23,212.81,1054,10.6433,2,2861
8977,3856,187873.6486,479541.5825,29.733,23.699,4.788,21.964,25.118,27.179,28.22,28.555,0.202,6.84,12.14,463.043,2357,8.3275,2,2862
8978,1196,187249.0451,479543.738,19.819,15.684,2.662,13.383,16.379,17.461,18.994,19.216,0.1697,2.995,5.128,82.61,655,14.4776,2,2863
8979,1554,187450.4033,479540.6937,25.85,18.851,4.746,17.19,20.144,22.216,23.66,24.332,0.2518,3.979,6.874,148.449,640,10.4683,2,2864
8980,2790,187553.5301,479545.2704,25.295,17.241,4.825,14.782,17.934,20.959,23.063,23.626,0.2799,4.997,8.01,201.583,798,13.8404,2,2865
8981,1314,187580.8829,479542.5022,20.782,12.63,4.365,9.724,13.304,15.954,17.349,18.519,0.3456,3.824,7.746,188.517,226,6.9702,2,2866
8982,1719,187602.8363,479545.295,22.828,16.154,2.589,14.369,16.096,17.801,19.477,20.442,0.1603,3.896,6.081,116.172,324,14.7971,2,2867
8983,2592,187619.5871,479539.0716,21.908,15.177,4.514,13.532,16.522,18.206,19.318,19.801,0.2974,4.6,8.266,214.666,943,12.0746,2,2868
8984,1072,187642.2546,479545.0002,18.935,13.398,3.791,10.504,13.81,16.595,18.05,18.295,0.2829,2.891,4.654,68.038,422,15.7558,2,2869
8985,2115,187982.5011,479542.6628,17.41,13.043,3.451,11.495,13.789,15.842,16.379,16.681,0.2646,3.276,5.628,99.524,1026,21.2511,2,2870
8986,1714,187099.0404,479544.1901,29.696,24.76,4.106,22.132,26.188,27.986,28.734,28.96,0.1658,3.74,7.619,182.353,1150,9.3993,2,2871
8987,980,187281.4653,479542.5217,17.943,12.78,3.618,11.09,13.516,15.753,16.686,16.988,0.2831,3.546,6.879,148.68,423,6.5913,2,2872
8988,1365,187926.709,479540.9384,19.643,11.175,4.668,7.875,11.159,15.653,17.148,17.787,0.4177,2.974,6.032,114.321,327,11.9401,2,2873
8989,2865,187939.4002,479545.5085,20.017,12.914,4.656,9.57,14.21,16.559,18.274,18.92,0.3605,4.634,8.361,219.6,812,13.0465,2,2874
8990,3840,188005.0105,479540.6431,21.722,14.78,4.508,14.317,15.806,17.435,18.813,19.638,0.305,4.522,8.072,204.714,998,18.7578,2,2875
8991,1937,187079.1374,479541.1464,28.874,22.832,4.606,19.706,24.673,26.226,27.213,27.847,0.2017,4.35,6.92,150.419,1147,12.8774,2,2876
8992,445,187298.9027,479541.8749,19.721,15.866,1.318,14.901,15.83,16.773,17.318,17.94,0.0831,2.038,4.119,53.302,239,8.3486,2,2877
8993,1702,187402.3172,479541.7614,23.131,18.903,3.373,17.001,20.279,21.351,21.993,22.222,0.1785,4.151,8.042,203.194,1160,8.3762,2,2878
8994,1590,187960.3913,479541.019,22.679,14.155,5.891,8.119,16.84,19.096,20.247,21.41,0.4162,2.936,6.168,119.522,479,13.3029,2,2879
8995,4990,187039.0642,479541.054,24.955,19.127,5.108,17.204,21.002,22.791,23.579,23.931,0.267,4.806,8.989,253.867,3002,19.6559,2,2880
8996,5919,187386.7736,479537.8326,25.016,15.165,4.861,12.238,15.546,18.77,21.275,22.751,0.3205,7.768,13.014,532.073,1013,11.1244,2,2881
8997,1640,187540.8677,479539.0945,26.269,20.243,4.469,18.002,21.461,23.383,24.867,25.341,0.2208,4.145,6.837,146.871,882,11.1662,2,2882
8998,6005,187662.2547,479529.4133,19.37,8.76,4.488,5.209,8.542,11.564,15.817,16.765,0.5124,7.264,13.883,605.49,699,9.9176,2,2883
8999,1306,187862.6542,479540.363,29.842,23.301,4.269,20.256,23.502,27.138,28.27,28.709,0.1832,4.385,8.321,217.527,605,6.0039,2,2884
9000,1567,187882.8738,479541.7036,28.769,22.828,4.574,20.74,24.255,26.095,27.145,27.715,0.2003,4.326,8.619,233.384,933,6.7143,2,2885
9001,3419,187057.9347,479540.1915,29.204,22.458,5.52,20.417,24.066,26.342,27.745,28.061,0.2458,4.525,7.721,187.301,1964,18.254,2,2886
9002,798,187122.1579,479539.0766,22.956,18.495,2.764,16.05,19.107,20.794,21.674,22.162,0.1494,3.202,6.674,139.955,480,5.7019,2,2887
9003,1897,187263.8094,479538.6828,21.164,14.454,4.745,11.333,15.125,18.42,19.971,20.342,0.3283,4.178,7.55,179.07,809,10.5936,2,2888
9004,1347,187337.0519,479539.6507,18.461,13.027,2.572,11.166,13.126,15.058,16.405,16.861,0.1974,3.469,5.916,109.947,397,12.2513,2,2889
9005,776,187411.7706,479540.6979,22.115,16.711,5.595,15.523,18.92,20.629,21.288,21.568,0.3348,3.217,5.123,82.445,472,9.4124,2,2890
9006,2067,187463.176,479538.7156,26.337,20.787,3.606,19.053,21.539,23.378,24.688,25.183,0.1735,4.329,7.208,163.243,1089,12.6621,2,2891
9007,5585,187484.8396,479544.7055,29.781,23.745,3.445,22.232,24.63,25.9,27.236,27.961,0.1451,7.614,12.783,513.331,3303,10.8799,2,2892
9008,2021,187592.0668,479536.6445,16.272,7.973,3.415,5.873,7.82,9.456,13.021,15.088,0.4282,3.46,5.867,108.145,203,18.6878,2,2893
9009,7625,187753.9309,479545.1696,28.003,18.208,6.12,14.748,19.272,22.92,25.168,26.105,0.3361,7.735,13.139,542.356,2220,14.059,2,2894
9010,1742,187814.1851,479538.9547,15.859,10.576,2.468,9.43,10.916,12.221,13.192,13.571,0.2333,4.283,7.25,165.144,303,10.5484,2,2895
9011,1204,187112.7557,479539.1165,29.308,21.901,5.267,18.668,22.732,26.295,28.09,28.418,0.2405,4.528,6.912,150.103,508,8.0211,2,2896
9012,1928,187129.9998,479538.7879,22.933,18.92,3.463,18.25,20.078,21.027,21.608,21.909,0.183,4.508,7.657,184.202,1420,10.4668,2,2897
9013,964,187608.259,479539.615,21.546,14.285,4.816,13.526,15.47,17.354,19.13,19.408,0.3371,3.267,5.352,89.971,265,10.7145,2,2898
9014,1012,187647.5231,479538.1211,18.959,13.932,3.959,12.305,14.79,16.727,18.024,18.312,0.2842,3.569,7.571,180.058,459,5.6204,2,2899
9015,1302,187703.2768,479537.7127,19.012,12.385,4.106,10.028,13.119,15.575,16.977,17.581,0.3315,3.521,6.395,128.461,368,10.1353,2,2900
9016,1232,187720.5859,479537.8303,18.287,10.263,4.965,5.996,10.3,15.187,16.847,17.487,0.4838,3.104,6.838,146.902,349,8.3866,2,2901
9017,2349,187824.7607,479540.8843,16.314,10.365,3.059,8.726,10.719,12.649,13.662,14.566,0.2952,4.593,8.176,210.011,448,11.1851,2,2902
9018,2075,187089.7875,479540.0968,30.064,25.489,3.686,23.55,26.627,27.976,28.881,29.231,0.1446,4.748,8.082,205.203,1514,10.1119,2,2903
9019,1366,187254.4073,479537.298,20.831,15.233,3.654,12.847,14.782,18.353,19.716,20.142,0.2399,3.841,6.087,116.383,585,11.7371,2,2904
9020,1791,187289.0239,479538.4713,19.214,14.257,3.353,12.71,14.69,16.916,17.784,18.256,0.2352,4.443,7.278,166.411,801,10.7625,2,2905
9021,1884,187348.3725,479538.407,18.71,11.119,4.554,8.018,10.844,14.852,17.757,18.04,0.4095,4.409,7.26,165.59,465,11.3775,2,2906
9022,2806,187358.0408,479535.9647,17.748,9.504,2.669,7.971,9.624,11.342,12.63,13.762,0.2808,4.996,8.218,212.157,93,13.226,2,2907
9023,2235,187793.7704,479537.1045,27.001,17.226,8.446,6.075,20.617,24.057,25.621,26.013,0.4903,4.267,6.964,152.378,971,14.6675,2,2908
9024,944,187908.1053,479539.7409,23.486,13.333,6.772,6.208,16.449,19.108,20.487,21.534,0.5079,3.573,7.229,164.186,253,5.7496,2,2909
9025,681,187914.4119,479538.7055,20.662,16.762,2.799,15.396,17.099,18.832,19.378,19.727,0.167,2.581,4.46,62.491,424,10.8976,2,2910
9026,2203,187992.719,479538.1471,21.027,14.981,3.398,14.007,15.707,17.024,17.954,19.151,0.2269,3.332,5.466,93.864,671,23.4701,2,2911
9027,1638,187024.8793,479537.0189,26.707,20.964,5.021,18.276,22.617,24.966,25.755,26.007,0.2395,3.248,6.519,133.517,896,12.2681,2,2912
9028,1434,187321.101,479538.9937,18.554,15.239,2.5,14.937,15.728,16.37,17.088,17.674,0.1641,4.002,7.11,158.815,1100,9.0294,2,2913
9029,1310,187529.3464,479536.2054,27.808,23.407,3.249,21.581,24.266,25.814,26.754,27.085,0.1388,4.498,8.346,218.812,921,5.9869,2,2914
9030,1200,187680.7998,479537.0904,14.164,9.388,2.506,8.057,9.288,11.28,12.832,13.417,0.267,2.796,5.223,85.691,290,14.0038,2,2915
9031,3015,187850.1473,479536.3726,30.822,24.046,4.914,22.638,25.318,27.385,28.864,29.373,0.2044,5.576,9.187,265.15,1757,11.3709,2,2916
9032,1283,187940.2283,479535.244,21.68,15.171,4.094,13.399,15.925,18.046,19.894,20.427,0.2698,2.909,5.197,84.835,430,15.1234,2,2917
9033,1485,186999.1488,479535.8172,26.186,21.934,4.285,20.207,23.552,24.914,25.394,25.582,0.1954,2.957,5.822,106.474,1082,13.9471,2,2918
9034,856,187173.438,479537.5779,25.66,20.224,3.463,17.273,20.485,23.386,24.292,24.781,0.1712,3.871,6.025,114.034,425,7.5066,2,2919
9035,550,187301.2004,479535.8254,18.247,14.074,3.723,13.942,15.104,16.106,16.864,17.282,0.2646,1.924,3.203,32.228,342,17.0658,2,2920
9036,975,187328.4375,479535.2347,18.231,14.957,1.657,14.398,15.137,15.872,16.385,16.734,0.1108,3.08,5.08,81.061,699,12.028,2,2921
9037,1232,187901.982,479538.4853,18.961,10.001,4.248,7.244,10.046,12.825,16.342,17.357,0.4248,3.92,7.711,186.789,178,6.5957,2,2922
9038,4511,187196.8092,479535.5521,24.514,19.481,3.165,17.264,19.996,22.228,23.149,23.495,0.1625,6.48,10.66,356.974,2429,12.6368,2,2923
9039,2455,187240.5122,479534.1562,21.83,14.89,3.734,13.318,15.164,17.453,19.504,20.879,0.2508,5.334,8.518,227.952,610,10.7698,2,2924
9040,1926,187312.9857,479535.4725,19.07,15.768,1.838,15.176,15.952,16.691,17.362,17.61,0.1166,4.461,7.622,182.516,1390,10.5525,2,2925
9041,4322,187371.11,479533.7072,16.907,11.219,3.288,9.494,11.378,13.898,15.206,15.692,0.2931,5.355,8.47,225.356,1263,19.1785,2,2926
9042,8082,187508.6106,479529.2146,29.18,20.832,6.551,16.856,22.951,26.014,27.574,28.069,0.3144,7.591,12.396,482.747,3861,16.7417,2,2927
9043,2839,187674.0013,479532.593,13.704,7.956,2.951,5.582,8.518,10.255,11.558,12.089,0.3709,3.764,6.892,149.241,519,19.0229,2,2928
9044,1160,187739.7173,479534.6076,21.04,12.923,4.377,10.508,13.186,16.408,18.338,19.196,0.3387,3.424,5.833,106.897,257,10.8515,2,2929
9045,2015,187920.5776,479532.0841,23.234,16.089,4.523,14.859,17.212,18.977,20.299,21.042,0.2811,4.181,7.503,176.875,614,11.3922,2,2930
9046,984,186990.6337,479532.7861,25.492,19.753,3.727,17.48,21.312,22.5,23.397,23.921,0.1887,3.182,7.037,155.55,565,6.3259,2,2931
9047,1455,187101.4706,479533.2331,30.327,27.013,3.422,26.22,28.176,28.944,29.494,29.788,0.1267,4.053,6.674,139.95,1293,10.3966,2,2932
9048,1068,187163.3949,479532.9002,27.308,21.183,3.43,19.395,21.774,23.778,24.628,25.091,0.1619,4.103,8.575,230.995,529,4.6235,2,2933
9049,756,187411.72,479531.7906,22.066,15.251,5.704,13.601,16.962,19.776,20.674,21.061,0.374,3.114,5.196,84.823,319,8.9127,2,2934
9050,1018,187493.8596,479532.8742,26.682,20.844,4.252,18.965,21.654,23.835,25.426,25.988,0.204,4.477,9.002,254.566,554,3.999,2,2935
9051,2444,187630.8992,479532.3673,21.053,13.007,3.203,11.509,13.752,15.438,16.2,16.641,0.2463,5.311,7.971,199.604,88,12.2442,2,2936
9052,1957,187811.4518,479531.6019,15.532,10.459,2.602,9.129,11.076,12.182,13.312,13.954,0.2488,4.555,8.13,207.634,427,9.4252,2,2937
9053,1460,187892.8247,479533.6453,23.423,16.634,4.45,14.054,17.584,20.294,21.506,22.38,0.2675,3.426,5.868,108.161,593,13.4984,2,2938
9054,3115,187007.6357,479530.0367,26.874,21.029,4.232,18.946,22.263,24.126,25.262,25.774,0.2012,4.731,7.802,191.235,1777,16.2889,2,2939
9055,4386,187051.5312,479529.9972,29.175,22.212,5.366,19.271,23.456,26.515,27.718,28.057,0.2416,4.883,8.571,230.773,2232,19.0057,2,2940
9056,1291,187580.0555,479530.3307,21.909,12.238,5.731,7.45,12.94,17.428,19.797,20.816,0.4683,4.291,8.516,227.844,309,5.6662,2,2941
9057,5123,187692.7366,479532.949,20.554,10.058,4.813,6.204,9.923,13.766,16.725,17.948,0.4785,6.721,11.731,432.332,565,11.8497,2,2942
9058,2902,187775.9115,479529.439,28.576,17.304,8.046,8.791,20.345,24.127,25.857,26.475,0.465,6.111,10.628,354.841,1026,8.1783,2,2943
9059,2488,187956.8352,479532.1864,17.346,10.275,4.17,7.142,10.644,13.891,15.583,16.045,0.4058,3.073,5.349,89.896,624,27.6764,2,2944
9060,4814,187968.281,479533.748,25.575,16.125,5.819,12.334,18.007,20.41,21.848,23.006,0.3608,4.364,6.786,144.682,1175,33.2731,2,2945
9061,3216,187073.1447,479531.2952,29.175,22.844,5.349,20.282,24.985,26.69,27.441,27.86,0.2341,4.901,8.682,236.829,1931,13.5794,2,2946
9062,1471,187403.1062,479531.343,23.053,17.727,3.522,15.492,18.555,20.47,21.397,21.726,0.1987,3.741,6.306,124.926,754,11.775,2,2947
9063,1110,187597.1118,479531.1066,20.83,11.56,4.827,7.135,10.484,16.261,18.035,18.484,0.4176,3.151,5.773,104.7,216,10.6017,2,2948
9064,1996,187646.3754,479529.4063,18.813,12.114,4.185,9.104,13.117,15.368,16.606,18.034,0.3455,5.193,10.109,321.067,597,6.2168,2,2949
9065,1885,187979.5862,479532.4403,18.408,11.191,4.918,7.156,10.273,16.327,17.191,17.466,0.4394,2.759,5.125,82.52,767,22.843,2,2950
9066,2272,187994.3373,479531.223,20.722,11.739,5.732,6.11,14.034,16.216,17.874,19.665,0.4883,2.636,4.748,70.815,455,32.0836,2,2951
9067,3005,187224.7427,479531.0433,22.94,14.859,4.687,11.559,15.509,18.735,20.157,21.122,0.3155,5.5,8.905,249.137,850,12.0616,2,2952
9068,4731,187425.3409,479530.3731,26.995,19.812,3.877,17.288,20.191,22.702,24.769,25.53,0.1957,6.22,10.426,341.509,1588,13.8532,2,2953
9069,733,187547.7611,479528.8359,22.368,12.743,5.808,7.167,11.35,18.555,20.467,21.333,0.4558,2.079,3.447,37.327,223,19.6374,2,2954
9070,2597,187559.7239,479533.7631,24.896,18.271,3.903,15.85,18.79,21.208,22.913,23.597,0.2136,4.627,7.968,199.471,1016,13.0195,2,2955
9071,1072,187248.8303,479528.9568,22.697,16.132,4.507,13.098,16.383,19.866,21.632,21.973,0.2794,3.013,5.339,89.547,453,11.9714,2,2956
9072,813,187321.7551,479528.3321,18.331,13.068,5.085,9.681,15.626,16.292,16.903,17.372,0.3891,2.965,5.452,93.387,528,8.7057,2,2957
9073,1285,187466.037,479527.7164,21.208,13.656,4.635,10.351,13.016,17.612,19.717,20.308,0.3394,2.782,4.559,65.288,426,19.6821,2,2958
9074,4510,187570.8501,479530.1686,23.961,17.054,4.266,14.07,17.464,20.615,22.143,22.861,0.2501,5.791,9.676,294.159,1628,15.3318,2,2959
9075,2481,187732.0698,479531.0948,23.619,12.977,4.794,9.624,13.66,16.361,19.055,20.175,0.3694,4.814,8.243,213.448,269,11.6235,2,2960
9076,2608,187804.2994,479527.0832,14.924,9.679,2.491,7.779,9.87,11.588,12.763,13.535,0.2574,4.584,7.885,195.327,532,13.352,2,2961
9077,1721,187833.492,479530.9357,30.736,18.857,7.797,13.447,20.637,24.504,28.39,29.238,0.4135,3.887,6.718,141.804,428,12.1365,2,2962
9078,703,187171.6714,479526.7019,26.686,19.828,4.952,15.478,20.749,24.437,25.725,26.058,0.2497,3.367,6.14,118.44,298,5.9355,2,2963
9079,1714,187206.7013,479531.2123,23.717,17.623,3.22,15.346,18.128,20.081,21.394,22.294,0.1827,4.741,8.364,219.791,702,7.7983,2,2964
9080,3429,187280.7919,479528.2277,20.66,12.26,4.547,8.891,12.512,15.977,18.085,18.996,0.3708,5.687,10.0,314.182,777,10.9141,2,2965
9081,1341,187340.7822,479528.6741,12.62,8.514,2.312,7.096,8.532,10.384,11.417,11.836,0.2715,2.816,5.417,92.197,400,14.545,2,2966
9082,3768,187480.9083,479527.0867,28.077,20.96,3.565,18.496,21.584,23.441,25.487,26.363,0.1701,5.643,8.817,244.242,1411,15.4273,2,2967
9083,4526,187531.1154,479525.1281,26.648,19.782,4.415,17.09,20.862,23.344,24.51,25.309,0.2232,6.087,10.236,329.147,2138,13.7507,2,2968
9084,553,187685.7816,479527.0974,6.732,4.004,1.283,2.831,3.957,5.11,5.826,6.126,0.3204,2.259,4.015,50.637,113,10.9208,2,2969
9085,1336,187095.7815,479525.7375,29.717,24.394,5.715,22.62,27.156,28.109,28.523,28.734,0.2343,3.88,7.416,172.757,952,7.7334,2,2970
9086,2352,187114.4973,479527.906,28.32,22.223,4.607,20.491,23.305,25.54,26.389,26.718,0.2073,5.085,8.674,236.366,1366,9.9507,2,2971
9087,2225,187135.1075,479527.2877,25.732,20.481,3.515,18.845,21.136,23.059,24.195,24.738,0.1716,4.597,7.832,192.723,1295,11.5451,2,2972
9088,1534,187182.0661,479529.3112,25.437,18.59,3.708,15.585,18.257,22.03,23.47,23.815,0.1995,5.001,8.764,241.299,618,6.3573,2,2973
9089,2670,187262.2189,479528.7043,22.438,15.459,5.479,11.387,18.063,20.11,20.72,21.136,0.3544,4.802,7.909,196.515,1351,13.5867,2,2974
9090,2792,187765.4422,479523.1167,28.092,21.942,4.375,20.378,22.892,24.97,26.293,26.87,0.1994,5.497,9.178,264.616,1503,10.5511,2,2975
9091,1522,187852.6939,479524.6435,30.296,23.928,5.638,22.757,25.109,27.892,28.903,29.135,0.2356,3.798,6.929,150.82,921,10.0915,2,2976
9092,1383,187926.1715,479525.7138,22.347,16.91,3.517,15.284,17.82,19.276,20.655,21.08,0.208,3.214,5.5,95.021,683,14.5548,2,2977
9093,1690,187935.4554,479526.8582,18.822,12.09,4.095,9.49,13.236,15.126,16.586,17.493,0.3387,4.382,7.429,173.364,441,9.7483,2,2978
9094,2360,187945.9422,479524.5439,23.531,16.469,3.862,14.299,16.972,18.968,20.444,21.246,0.2345,3.902,6.378,127.777,651,18.4697,2,2979
9095,2622,187620.3716,479524.3564,20.275,14.354,3.409,12.832,15.23,16.346,18.051,18.709,0.2375,4.778,7.743,188.357,687,13.9204,2,2980
9096,1351,187709.2338,479523.088,16.952,8.771,4.001,5.104,8.736,12.153,14.251,15.375,0.4561,2.997,5.348,89.858,156,15.0348,2,2981
9097,677,187721.0646,479524.1792,17.22,10.294,4.1,7.353,10.785,13.668,15.369,16.07,0.3983,2.524,4.715,69.83,164,9.695,2,2982
9098,555,187747.6196,479523.6606,27.639,21.591,4.344,18.887,21.917,24.971,26.237,26.794,0.2012,3.506,6.434,130.031,272,4.2682,2,2983
9099,1911,187962.8709,479523.7778,20.787,14.456,4.642,14.235,15.314,17.212,19.319,19.992,0.3211,2.784,4.615,66.91,616,28.5607,2,2984
9100,3121,187060.5533,479522.2343,28.13,22.355,5.17,20.577,23.834,26.002,27.002,27.236,0.2313,4.649,8.586,231.597,2082,13.476,2,2985
9101,1392,187413.6126,479523.0308,24.087,16.976,5.076,16.068,18.467,19.879,21.112,21.948,0.299,4.168,7.012,154.458,513,9.0121,2,2986
9102,3007,187823.79,479526.3961,24.926,14.412,6.338,9.44,13.21,20.566,22.427,23.025,0.4398,5.166,8.597,232.183,902,12.951,2,2987
9103,1062,187862.7575,479524.183,29.338,21.067,7.015,20.168,23.342,26.301,27.395,27.705,0.333,3.067,5.984,112.494,519,9.4405,2,2988
9104,784,187971.2328,479523.7775,20.397,17.056,2.379,16.063,17.272,18.602,19.936,20.132,0.1395,1.666,3.629,41.366,529,18.9526,2,2989
9105,3010,188009.3968,479524.8307,23.187,14.769,5.523,12.396,15.94,18.773,20.917,21.955,0.3739,3.391,6.755,143.368,784,20.995,2,2990
9106,5875,187023.1108,479525.3533,26.675,21.124,4.838,19.721,23.083,24.247,24.698,25.081,0.229,6.342,10.155,323.986,3790,18.1335,2,2991
9107,8735,187151.1247,479525.9519,30.633,22.802,3.894,20.94,23.339,25.254,27.367,28.413,0.1708,11.091,17.476,959.518,3113,9.1035,2,2992
9108,1866,187242.6351,479523.8771,26.28,18.766,4.966,15.802,19.385,22.686,24.207,25.059,0.2646,3.418,5.649,100.247,750,18.614,2,2993
9109,818,187301.9816,479523.8864,19.121,15.448,1.457,14.386,15.516,16.444,17.187,17.957,0.0943,2.834,5.057,80.327,444,10.1833,2,2994
9110,3106,187603.4488,479523.854,23.789,15.637,3.631,13.729,16.166,18.034,19.958,21.227,0.2322,6.268,11.073,385.191,467,8.0635,2,2995
9111,3897,187912.5533,479521.3808,24.965,15.991,4.635,14.308,17.149,19.054,20.987,21.777,0.2899,6.481,11.616,423.864,595,9.194,2,2996
9112,4286,187982.8668,479522.0866,21.73,15.867,3.528,14.654,16.556,18.028,19.284,19.869,0.2223,4.566,7.732,187.815,1576,22.8203,2,2997
9113,3882,187211.5739,479517.4675,22.934,16.455,4.5,14.282,17.575,20.059,21.141,21.659,0.2735,6.418,10.724,361.307,1593,10.7443,2,2998
9114,1489,187234.3328,479521.2368,23.531,17.793,4.383,16.63,18.748,20.843,22.163,22.677,0.2463,3.907,6.457,130.989,719,11.3674,2,2999
9115,1176,187292.8022,479521.6769,18.603,14.69,2.498,14.181,15.178,16.094,16.92,17.341,0.1701,3.649,6.532,134.061,702,8.7721,2,3000
9116,679,187310.4742,479522.1961,19.378,15.918,1.32,14.935,16.005,16.815,17.438,17.932,0.083,2.527,4.471,62.808,412,10.8108,2,3001
9117,1852,187556.9219,479522.6216,25.555,19.54,4.193,16.917,20.368,22.772,23.978,24.443,0.2146,5.194,9.042,256.837,916,7.2108,2,3002
9118,2023,187589.8008,479517.9458,25.436,15.806,4.649,13.024,16.652,19.181,21.362,22.876,0.2941,4.791,9.009,254.967,278,7.9344,2,3003
9119,2003,187640.6202,479521.8869,17.752,12.085,3.923,9.875,13.015,15.459,16.225,16.58,0.3246,3.573,6.086,116.367,740,17.2128,2,3004
9120,959,187670.9369,479521.9239,10.414,4.08,1.888,2.56,3.307,5.332,6.752,7.587,0.4628,3.091,5.624,99.356,36,9.6522,2,3005
9121,1288,187716.0734,479519.8981,17.321,8.526,3.561,5.624,8.483,11.351,13.385,14.87,0.4177,2.732,4.555,65.17,95,19.7636,2,3006
9122,1938,187868.6031,479522.5813,29.262,19.011,8.498,13.967,22.585,25.781,27.4,27.992,0.447,5.649,10.406,340.182,864,5.6969,2,3007
9123,2655,187896.5928,479521.1955,24.359,16.191,5.479,13.535,18.11,19.999,21.376,22.263,0.3384,4.569,8.486,226.22,827,11.7363,2,3008
9124,1199,187258.9611,479521.0963,20.838,16.848,5.146,17.807,18.729,19.649,20.234,20.395,0.3054,3.575,6.376,127.704,992,9.3889,2,3009
9125,785,187327.4917,479522.4724,18.864,14.802,3.247,14.591,15.521,16.289,17.138,17.46,0.2193,2.838,4.908,75.676,481,10.3731,2,3010
